sn,invertersn,temperature,vpv1,vpv2,vpv3,vpv4,vpv5,vpv6,vpv7,vpv8,vpv9,vpv10,vpv11,vpv12,vpv13,vpv14,vpv15,vpv16,vpv17,vpv18,vpv19,vpv20,vpv21,vpv22,vpv23,vpv24,vpv25,vpv26,vpv27,vpv28,vpv29,vpv30,ipv1,ipv2,ipv3,ipv4,ipv5,ipv6,ipv7,ipv8,ipv9,ipv10,ipv11,ipv12,ipv13,ipv14,ipv15,ipv16,ipv17,ipv18,ipv19,ipv20,ipv21,ipv22,ipv23,ipv24,ipv25,ipv26,ipv27,ipv28,ipv29,ipv30,vac1,vac2,vac3,iac1,iac2,iac3,fac1,fac2,fac3,pac,eday,etotal,ttotal,switchstatus,powercurvenumber,errorcode,alertcode,alertcodelist,errorcodelist,createtime,outputpowerratio,activepower,reactivepower,inspectingpower,powerfactor,etl_time,ds
TP40KBT000B231023035,TP40KBT000B231023035,57.6,568.5,568.5,553.7,553.7,542,542,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.1,4.3,4.1,0,4.8,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,262.5,259.3,262.8,11.9,12,12,50.03,50.03,50.03,9245,208.5,52767.8,4478,1,0,0,0,\N,\N,2025-08-03 13:41:08,0.23,9245,-190,9247,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,55.9,560.7,560.7,569.5,569.5,549.9,549.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.2,2.9,2.9,0,3.1,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,262,258.4,262.5,8.6,8.6,8.6,49.98,49.98,49.98,6568,209.2,52768.6,4478,1,0,0,0,\N,\N,2025-08-03 13:46:08,0.16,6568,-17,6568,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,53.7,568.9,568.9,567.6,567.6,568,568,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.3,16.8,16.2,0.2,16.2,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,267,263.9,266.3,45.2,45.3,45.3,49.99,49.99,49.99,36062,211.2,52770.6,4478,1,0,0,0,\N,\N,2025-08-03 13:51:09,0.9,36062,-84,36063,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,53.2,591.5,591.5,600,600,589.1,589.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.5,9.5,13.4,0.2,13,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,265.3,262.3,264.7,34.7,34.8,34.8,50.03,50.03,50.03,27504,212.7,52772.1,4478,1,0,0,0,\N,\N,2025-08-03 13:56:12,0.69,27504,24,27504,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,51.6,569,569,581.1,581.1,571.7,571.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.6,17,16.1,0.1,16.4,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,263.7,261.5,263.2,46.5,46.5,46.5,49.99,49.99,49.99,36669,214.2,52773.6,4478,1,0,0,0,\N,\N,2025-08-03 14:01:10,0.92,36669,0,36669,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,52.4,553,553,555.3,555.3,559.7,559.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.5,17.1,16.3,0.3,16.1,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,270.4,267.6,269.9,43.8,43.8,43.8,50.04,50.04,50.04,35383,217.1,52776.5,4478,1,0,0,0,\N,\N,2025-08-03 14:06:07,0.88,35383,122,35384,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,53.7,558.7,558.7,556.7,556.7,563.2,563.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.2,12,11.9,0.1,11.1,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,268.1,265.1,267.4,32.5,32.6,32.6,49.95,49.95,49.95,26026,219.7,52779.1,4478,1,0,0,0,\N,\N,2025-08-03 14:11:09,0.65,26026,10,26026,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,54.7,562.8,562.8,565.3,565.3,564,564,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.6,9,6.7,0,8.1,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,266.2,262.6,265.4,21.5,21.6,21.6,49.99,49.99,49.99,17066,222.3,52781.7,4478,1,0,0,0,\N,\N,2025-08-03 14:16:09,0.43,17066,214,17068,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,54.2,558.8,558.8,559.3,559.3,556.9,556.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.6,17,16.4,0.2,16.4,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,265.9,263.5,265.4,45.1,45.2,45.2,50,50,50,35909,224.3,52783.7,4478,1,0,0,0,\N,\N,2025-08-03 14:21:10,0.9,35909,133,35910,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,54.7,555.8,555.8,563.5,563.5,554.1,554.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.6,4.4,4.3,0,4.4,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,257.7,254.9,257.9,12.5,12.6,12.5,49.98,49.98,49.98,9564,227.1,52786.4,4478,1,0,0,0,\N,\N,2025-08-03 14:26:10,0.24,9564,-21,9564,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,53.4,558.9,558.9,561.7,561.7,558.1,558.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.1,3.8,3.9,0,3.9,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,260.3,256.6,260.4,11.1,11.1,11.1,50.04,50.04,50.04,8465,227.8,52787.2,4479,1,0,0,0,\N,\N,2025-08-03 14:31:11,0.21,8465,-382,8474,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,51.2,558.9,558.9,565.7,565.7,568.3,568.3,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.8,3.5,3.5,0,3.5,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,262.3,259.1,262.6,10.1,10.1,10.1,50.03,50.03,50.03,7778,228.5,52787.8,4479,1,0,0,0,\N,\N,2025-08-03 14:36:11,0.19,7778,68,7778,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,49.5,578.7,578.7,573.6,573.6,566.1,566.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.2,3,3.1,0,3.2,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,263.9,260.7,263.8,8.9,9,9,49.98,49.98,49.98,6929,229,52788.4,4479,1,0,0,0,\N,\N,2025-08-03 14:41:12,0.17,6929,66,6929,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,49,575.7,575.7,575.7,575.7,572.1,572.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.3,13.6,13.1,0.1,13.2,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,266.9,264.4,266.1,37.2,37.2,37.2,49.97,49.97,49.97,29653,230.6,52790,4479,1,0,0,0,\N,\N,2025-08-03 14:46:12,0.74,29653,-18,29653,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,49.3,568.6,568.6,565.7,565.7,568.1,568.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.7,12.9,12.5,0.1,12.5,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,267.2,264.5,266.5,34.9,34.9,34.9,50.04,50.04,50.04,27841,232.9,52792.4,4479,1,0,0,0,\N,\N,2025-08-03 14:51:11,0.7,27841,68,27841,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,50.2,562.6,562.6,561.7,561.7,554.1,554.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.6,12.9,12.5,0.1,12.6,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,267.3,264.6,266.4,34.5,34.5,34.5,50.05,50.05,50.05,27479,235.3,52794.7,4479,1,0,0,0,\N,\N,2025-08-03 14:56:12,0.69,27479,43,27479,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,51.2,561,561,565.2,565.2,559.6,559.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.4,12.6,12.1,0.1,12.2,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,265.5,262.2,265.2,33.9,34,34,49.98,49.98,49.98,26903,237.6,52797,4479,1,0,0,0,\N,\N,2025-08-03 15:01:13,0.67,26903,188,26904,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,51.7,579.1,579.1,587.2,587.2,577.6,577.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.4,11.7,11.2,0.1,11.4,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,267.5,265.1,267.3,32.6,32.6,32.6,49.95,49.95,49.95,26026,239.7,52799.2,4479,1,0,0,0,\N,\N,2025-08-03 15:06:14,0.65,26026,-50,26027,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,52,564.3,564.3,571.1,571.1,573.6,573.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.3,11.5,9.4,0,10.5,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,264.7,262.5,264.5,28.9,28.9,29,49.95,49.95,49.95,22876,241.6,52801,4479,1,0,0,0,\N,\N,2025-08-03 15:11:14,0.57,22876,50,22876,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,52,533,533,555.5,555.5,528.4,528.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.1,1.7,1.8,0,2,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,259.8,257,259.1,5.4,5.4,5.4,49.96,49.96,49.96,3955,242.3,52801.7,4479,1,0,0,0,\N,\N,2025-08-03 15:16:14,0.1,3955,4,3955,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,51,577,577,583.5,583.5,576,576,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.5,3.8,3.3,0,3.9,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,259.4,257,260,10.6,10.6,10.6,49.99,49.99,49.99,8114,242.7,52802.1,4479,1,0,0,0,\N,\N,2025-08-03 15:21:14,0.2,8114,117,8115,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,50.2,608.8,608.8,609.8,609.8,600.1,600.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5.2,5.4,4.8,0,5.7,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,260.3,257.5,260.2,16,16,16,50.02,50.02,50.02,12354,244.5,52803.9,4479,1,0,0,0,\N,\N,2025-08-03 15:26:15,0.31,12354,-2,12354,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,50.2,565.9,565.9,575.7,575.7,574.4,574.4,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.7,11.9,11.3,0,11.4,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,261.3,259.2,261.1,32.8,32.8,32.8,50.03,50.03,50.03,25616,246.6,52806,4480,1,0,0,0,\N,\N,2025-08-03 15:31:15,0.64,25616,-22,25616,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,51,566.6,566.6,565.6,565.6,554.1,554.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.9,11.1,10.7,0,10.9,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,259.5,257.4,259,30.7,30.8,30.8,49.95,49.95,49.95,23843,248.6,52808.1,4480,1,0,0,0,\N,\N,2025-08-03 15:36:15,0.6,23843,36,23843,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,51.7,562.6,562.6,563.7,563.7,560.1,560.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.7,10.9,10.4,0.1,10.5,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,260.3,257.8,260.3,29.8,29.8,29.8,49.95,49.95,49.95,23191,250.6,52810,4480,1,0,0,0,\N,\N,2025-08-03 15:41:15,0.58,23191,162,23192,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,52.2,568.6,568.6,566.6,566.6,558.9,558.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.2,10.2,10,0.1,10.1,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,259.7,257.8,259.8,28.6,28.7,28.7,49.98,49.98,49.98,22240,252.5,52811.9,4480,1,0,0,0,\N,\N,2025-08-03 15:46:16,0.56,22240,-32,22240,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,52.7,580.6,580.6,573.6,573.6,574,574,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.4,9.5,9.4,0.1,9.3,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,258.3,255.9,258.2,27.3,27.4,27.4,49.98,49.98,49.98,21122,254.2,52813.7,4480,1,0,0,0,\N,\N,2025-08-03 15:51:16,0.53,21122,-28,21122,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,52.4,583.2,583.2,601.4,601.4,585.8,585.8,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.8,8.9,8,0.1,8.5,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,257.8,254.8,257.4,25.4,25.4,25.4,50.03,50.03,50.03,19534,255.7,52815.1,4480,1,0,0,0,\N,\N,2025-08-03 15:56:16,0.49,19534,-86,19534,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,52,557,557,564.8,564.8,551.2,551.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.1,1.7,1.8,0,2,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,253.4,251.1,253.2,5.7,5.7,5.7,50,50,50,4115,257,52816.5,4480,1,0,0,0,\N,\N,2025-08-03 16:01:16,0.1,4115,48,4115,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,51.2,601.2,601.2,609.3,609.3,603.7,603.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.7,7.9,7.2,0.1,7.8,-0.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,257.5,254.8,257.7,23.6,23.6,23.6,50.04,50.04,50.04,18116,258,52817.4,4480,1,0,0,0,\N,\N,2025-08-03 16:06:16,0.45,18116,-45,18116,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,50.2,547.3,547.3,570.8,570.8,545.7,545.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.8,1.3,1.5,0,1.6,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,250.3,247.6,250.5,4.8,4.8,4.8,49.98,49.98,49.98,3347,259.1,52818.6,4480,1,0,0,0,\N,\N,2025-08-03 16:11:17,0.08,3347,16,3347,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,49.3,541,541,581.5,581.5,561.9,561.9,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.7,1.3,1.4,0,1.6,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,252.4,249.2,252,4.6,4.7,4.6,49.97,49.97,49.97,3218,259.4,52818.8,4480,1,0,0,0,\N,\N,2025-08-03 16:16:15,0.08,3218,-47,3218,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,47.8,551.1,551.1,571.5,571.5,530.6,530.6,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.4,0.9,1.1,0,1.3,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,253.9,250.4,252.9,3.7,3.8,3.7,50.01,50.01,50.01,2541,259.6,52819.1,4480,1,0,0,0,\N,\N,2025-08-03 16:21:16,0.06,2541,162,2546,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,46.6,553,553,552.2,552.2,566.7,566.7,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.6,1.1,1.4,0,1.4,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,252.1,248.6,251.1,4.2,4.3,4.3,49.98,49.98,49.98,2965,259.9,52819.3,4480,1,0,0,0,\N,\N,2025-08-03 16:26:17,0.07,2965,53,2966,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,45.4,572,572,571.8,571.8,562,562,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.6,1.1,1.3,0,1.4,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,252.6,249.2,251.8,4.3,4.4,4.3,49.99,49.99,49.99,2984,260.1,52819.6,4481,1,0,0,0,\N,\N,2025-08-03 16:31:17,0.07,2984,-17,2984,-1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,44.4,568,568,559.7,559.7,558.1,558.1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.5,1.1,1.3,0,1.4,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,251,247.8,250.8,4.3,4.4,4.4,50.03,50.03,50.03,2881,260.4,52819.8,4481,1,0,0,0,\N,\N,2025-08-03 16:36:19,0.07,2881,-294,2896,-0.99,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,43.3,564.1,564.1,579.8,579.8,562.2,562.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.6,1.1,1.3,0,1.5,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,250.4,247.4,250.3,4.3,4.4,4.3,49.98,49.98,49.98,2999,260.6,52820,4481,1,0,0,0,\N,\N,2025-08-03 16:41:18,0.07,2999,46,3000,1,2025-08-04 02:34:14,20250803
TP40KBT000B231023035,TP40KBT000B231023035,42.4,594.3,594.3,581.6,581.6,576,576,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.7,1.3,1.5,0,1.7,-0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,248.8,245.9,248.1,5,5,5,50.01,50.01,50.01,3518,260.9,52820.3,4481,1,0,0,0,\N,\N,2025-08-03 16:46:19,0.09,3518,45,3518,1,2025-08-04 02:34:14,20250803
